,Athlete ID,Start,Stop,Total Time (s),Moving Time (s),Distance (mi),Elevation Gain (ft),Elevation Loss (ft)
66,c196cc67ecfc48fec0d50097161cbebd0c4e1b4fea7e765961ab72aae523858c6d6bf24f68cfb842b10c151d967e74f000e7aff744eb3dea2300eee7ab6d0a6f,2021-01-16T15:01:51Z,2021-01-16T17:04:46Z,7375.0,6906.0,3.921187763461385,698.8188976377952,698.8188976377952
67,0dc2918cfd83fc76a853d4aa4f15fcfe98fb1e5be5b280cbf31fd6dcdb8780e1a0412854d958b060340dc9f9ab2cc88447519a7498c481837029ddb51451a153,2021-01-16T14:02:23Z,2021-01-16T17:19:16Z,11813.0,9539.0,4.783911954187545,784.1207349081365,790.6824146981627
68,88ab9dca8cab1ab4ae3ae6bd7d7cf323bd8647685f23a02ee6b7dd9d23921af958a83d4dda8e84ac2ff6bf2d696c8eda42bdf0d7580e6d60120262359ad4035a,2021-01-16T13:09:55Z,2021-01-16T14:06:10Z,7896.0,6795.0,4.081793575518969,708.6614173228346,731.6272965879265
69,70295323a9c252eedf01ce85d5e23bdea0ee294635052e515b1170f62ee4d42251b6a754136588e898ee5ec9d8363ceb52edcefe0b4a8c0542a1e13ce5d6fd27,2021-01-15T17:33:22Z,2021-01-15T20:23:54Z,10232.0,8093.0,4.319026883003261,741.4698162729658,738.1889763779527
70,e5347458b5e13f6ba8130b6fe52df02e882049c4da6ae07f8ee527748d4fe7d946d75dc431f5d73ab1dc0a2cfeea42b0a208299092aa6bd45c860288b111ef53,2021-01-13T19:48:31Z,2021-01-13T21:37:08Z,6517.0,6063.0,3.9419602024178793,715.2230971128608,728.3464566929133
71,92a1f2625383159c0ab7d6b50507f5b337489e366cc9171ab60912c1f171fc334aa77447a4e1afc05abc8feef6197f833c4d55c4c88051918e3fc233d2cd13a1,2021-01-13T18:10:52Z,2021-01-13T19:00:28Z,7838.0,6430.0,4.115857144277419,692.257217847769,718.5039370078739
72,6ca6f100988ca043b02d3d4d3e733763a6af718345307b4b1cdc8d7a1dbd1d2a13d7bc56e598628dad1768caf7f9e0cd52f2b40d7536baffe92ae4635768815a,2021-01-13T17:55:36Z,2021-01-13T18:43:18Z,5394.0,5394.0,4.035687833054959,721.7847769028871,718.5039370078739
73,2ea59f685cb8ef27e78e7991a7231b7c0d7dade30ef835f006dc91ae209962a71c9454fd8931bdd6b6c77defbd5e0aa107bde5290f94be3c41d18daefe027538,2021-01-13T17:05:16Z,2021-01-13T18:39:22Z,5646.0,5209.0,4.125705877674381,715.2230971128608,725.0656167979001
74,690d542a900db96fad66a42f9a2a306a473d0695bdb2456811f6ef8ce634f7cdd1fc29bf995f657a6aeb1113359de900cd04370e9c0b2bb377debdb8eaf03732,2021-01-11T20:25:36Z,2021-01-11T23:09:47Z,9850.0,6917.0,3.87543620257695,744.750656167979,751.3123359580052
75,c7055fae98134876770790b17faff92c2ed9f09aecd39c22ab20685cb4017fc0e5bd5570b8a15a27d37a72738fe8deb9c4c69d4ced3e00037005c4429e4f00e4,2021-01-11T00:10:58Z,2021-01-11T01:44:12Z,5594.0,5222.0,3.1460147737214665,597.1128608923884,633.2020997375328
76,fa48720c1629a353c2c34bf941986551ab3a9c59e3858ed8cdd4dabe85676c99f460986111860e12d384b34eb7bec03b86ad2c903768574219303abac02689b0,2021-01-10T19:01:00Z,2021-01-10T20:29:42Z,7403.0,6203.0,3.170471943847928,718.5039370078739,269.0288713910761
77,0be1612f43acfd59eca1a07145a695e7eb55e7eb7a4cb9a0f44fcea48b6c7a6ad067da06275d23ce803711461ea08c608f1e4ef54fce0e3688e68a2f9926f002,2021-01-09T15:06:06Z,2021-01-09T17:05:51Z,7185.0,6048.0,4.0227073888491205,711.9422572178477,711.9422572178477
78,5216de1b9ff9949151a1b4e3d787fe1e3edbb08ce27522b4d48ab3934b46190e7a3cba751793f40296d3caa2d964dfc0b080870437787891bde16345e7b7048b,2021-01-09T14:07:30Z,2021-01-09T16:49:29Z,9719.0,8400.0,4.120343444285373,738.1889763779527,734.9081364829395
79,6b4cedba9902473ebda342694fac3ef39d35f31a0adc27fe02bef1efec083b05ded8dd37288b3bf0f94e608c4a613b18d12452e0a1d1f2bced787ff9d0828c33,2021-01-08T22:56:00Z,2021-01-09T00:37:56Z,6116.0,5236.0,4.660327437763461,780.8398950131233,790.6824146981627
80,90cd386aed377ce52a9e3185fb56133f68fe0cdddceb9159d72cd4ecb1dfdd47e2aa0edbe117464afd84c3261c4e3313dcddef94dea10e0a2fcdfa9b4a8b54fe,2021-01-08T20:19:59Z,2021-01-08T22:24:34Z,7475.0,6257.0,3.7862570090670484,725.0656167979001,721.7847769028871
81,96007fd70038a1dd22a3ca53af9d85a773f95fadfa4addf1ef9dc8f45a0d21ea516eb28fb170d81196b49174bda5c9726911849fab492aa74939e36a8ead5f17,2021-01-08T19:01:24Z,2021-01-08T21:45:15Z,9831.0,7653.0,4.220508480474031,787.4015748031495,793.9632545931757
82,5c2812141768a4e7d8c297dd812669477639a29bebb05d14cc7b33e7eb39fa29d96d70ed26bfcff8a1813917f2d1042c804f0dd1e0a46e61b0ffade17959f59e,2021-01-07T18:57:48Z,2021-01-07T19:58:23Z,7200.0,6857.0,3.9980327388053762,708.6614173228346,725.0656167979001
83,88ab9dca8cab1ab4ae3ae6bd7d7cf323bd8647685f23a02ee6b7dd9d23921af958a83d4dda8e84ac2ff6bf2d696c8eda42bdf0d7580e6d60120262359ad4035a,2021-01-07T17:39:15Z,2021-01-07T18:15:17Z,3893.0,3893.0,3.8790587966276937,695.538057742782,721.7847769028871
84,bcd5f8dd8042f8521f228b98c0000d229e2c98acf266855a52906f8369ae48b9eada87827853b6df8b91efd858ca412720f23c28d94a4e5c211257fe9eec4191,2021-01-07T14:26:14Z,2021-01-07T16:12:46Z,6391.0,5786.0,3.9617011651952594,695.538057742782,698.8188976377952
85,a1684d1a84913049ab9e31d7445e717aad2c8d9514850400b28c230f84ad815de29b33fb290870b1669b0a16b5c33120f1b8af3f0517dd526b6330f014ec81c3,2021-01-07T14:25:39Z,2021-01-07T16:12:46Z,6426.0,5917.0,3.946496212121212,715.2230971128608,721.7847769028871
86,834205b7d81ec922f7ac972959b2c1489fd042fa18d370821fa7206d9763144c29355d27eae10a96852552e2b999f88dec67581db5e53eccbae2d16939e4c69f,2021-01-06T20:15:43Z,2021-01-06T21:12:50Z,6476.0,6430.0,4.001767179670723,721.7847769028871,662.7296587926509
87,7697b311cfa3623d7392fe70742b0b954a0be2b759ea784ef0c89802b76b57a60df7fe2514ae7e2597dadef9fdd5e1581dd9b026ae32a43bd286d347d863fb0f,2021-01-06T16:47:36Z,2021-01-06T17:59:37Z,8339.0,7571.0,4.036750377793685,702.0997375328084,695.538057742782
88,e1fabf5177832e20c308b6ed1313172a09e9cea2739997ac5b48c0426a1eefe34138992c2b9051f3013c774c8914a9c7d549168828f1286038be9fae9829691b,2021-01-05T19:41:34Z,2021-01-05T22:53:36Z,11522.0,9407.0,4.2252433289588796,734.9081364829395,718.5039370078739
89,6c1445f1832c7540e0b2985b44b4aea90b07b748fb5c37964f1444a994fee92727314d84261047ee2b4d9f2cd50e2c68c4b0269296f0b7d39fcacf0fef5a31df,2021-01-05T17:33:49Z,2021-01-05T19:37:53Z,7444.0,6321.0,4.056746102759882,705.3805774278214,702.0997375328084
90,8bc56e01d57cac77c539cf58f1774e93d395faadb91f309f42a6c607386bb42e6c7af99561cc48360b72538d6f8fc69c6b5c68b1571acd900ede1f71d90804f8,2021-01-05T17:26:26Z,2021-01-05T20:00:55Z,9268.0,8251.0,4.496235733317426,711.9422572178477,705.3805774278214
