Athlete ID,Start,Stop,Total Time (s),Moving Time (s),Distance (mi),Elevation Gain (ft),Elevation Loss (ft)
1f1d34ed5f68e57dfd7af8d44c5be117180e8650ffb174e319701315fdb24da9083301ab332b93c8fef20bda74a0b59c661420c40ed7e54de9958ffe4767c755,2020-07-23T14:23:10Z,2020-07-23T21:58:35Z,27325.0,15831.0,9.425250288316231,1223.7532808398948,685.6955380577427
356d31b4322dee44bbe19ac4f634a19189da8e0c098437e7cfa564f9e6d5864e96c078c12469ebab2d893c2ec6e013416e83270762aa1cdef03b2bf2c36d11c8,2013-09-20T16:23:41Z,2013-09-20T20:29:52Z,14771.0,11357.0,8.492826890956811,1571.522309711286,1804.4619422572177
916794efcaba5a0acbf83e9674d2e4b33286f1e0f718323b9a745fb1e9b3d0cdf8d2662c45f6ea2a484e8d7760d66d5cdb05366d05cf8ade02b5169f965c027e,2020-10-12T16:06:21Z,2020-10-12T21:06:49Z,18028.0,17209.0,11.737353853495584,1279.527559055118,1328.7401574803148
dcd6c3b55eebbca47a006df9f657cd00c88808738c091965a2b29a90552cb6a6615ff5c508108c0c0db0c0292382606bf350dbd2fb11948838683ea470425ed2,2020-09-01T15:04:59Z,2020-09-01T18:41:29Z,26741.0,23554.0,15.05474901574803,2201.4435695538054,2339.2388451443567
9cc9bf7e58335b240ca20a8be71794713cd03fc1e6bf3ccd5a7e5db57a6dd2c132f5f32849d0f5e943b3d5932721c5de11f2301ee219c948a55c9d81126a8c14,2020-07-30T19:08:54Z,2020-07-30T19:32:57Z,19721.0,19250.0,13.124894366897319,1551.8372703412072,1548.556430446194
12f6b6b84a9c0a2af0f9da6cd9bf9d8b7c18782e091aca99427ad936b613fef6064efe939a46fefde45e139e26e86635814d328f5b9e419036b710c2a854b589,2020-08-07T17:28:57Z,2020-08-07T19:14:00Z,11188.0,10999.0,9.326495764733954,1115.4855643044618,1112.2047244094488
155d6059ca801d8e844e69667037aa50b6795d75e3ed608ba28d4a74b8df51db9cdf6e7f81836d8055d3de592cfa2a17ea54ff3f06fd0dd86e6835782012aeb3,2020-08-26T14:28:19Z,2020-08-26T16:38:05Z,7786.0,7569.0,6.029761194623398,908.7926509186351,895.6692913385825
85976083a7cdbb72803f38b04f048ca4bc6b80ec534abb1b23e860cb087412fdec525bdc6c08ba569c19f60d21ddf8fba4d392093aad030dd74ae7793e991f4b,2020-06-23T16:16:25Z,2020-06-23T19:25:03Z,22678.0,22384.0,13.711375566690526,1581.3648293963254,1587.9265091863515
0d14ca7578a42ce00a4e6f07d246470fa9db17b9a83ec532f456e6bfadc73110e08e7d5ffbbe2eb869e069df71ea6f21ee582e9bf65b15599451db0c5e2a5671,2019-08-09T16:13:21Z,2019-08-09T18:15:14Z,13468.0,13286.0,9.181666567247275,1053.1496062992126,1046.5879265091862
68e1584ebe73d9741ea8d43310e98795212a541ff7c282477d61dc114e59b6fd68299ee4a0ccf83d6b7faaf545fc20e74db9aa259e17d612f884693f021ce91d,2020-08-23T13:50:34Z,2020-08-23T20:47:06Z,24992.0,20361.0,15.179048109043187,1528.8713910761153,1532.1522309711283
6090fc2874cbbd5d4530e5d0f722bef26d81e245ba46c8c49ba8d7609ea95ce2d20838f370f17c538e54926415f287e213380f1ceba476ef0ff68eccc642b755,2019-09-25T17:25:55Z,2019-09-25T22:10:44Z,17089.0,15160.0,12.088714407858108,1017.0603674540681,1020.3412073490813
193090532d5932fe5cb3eb0802d1cc40579918841b7e6e95ca6bee593cc3d8ba8e7c2c6400625a6de1f70eef2e00ebbb2cdd9608ac680dacbcb65370fa098fbd,2020-09-16T12:05:09Z,2020-09-16T20:06:58Z,28909.0,23847.0,16.185762646146504,1801.1811023622045,1807.7427821522308
8ed917b86c76dec6a34784a07e3a102200255d17474801bfb63c4d605e8c951e116f8522615cf3d6620af2c866f0ff5edeac01f7cc4858d94b18814b460525a1,2020-07-30T14:11:03Z,2020-07-30T20:12:38Z,21695.0,19356.0,12.64006949415414,1046.5879265091862,3861.548556430446
6b16dde63582ac2472e0ff38678be6d2c8506844c98b4a67ce7298b0c4b03fe1ae3e655299335f4e9179839b7430c0fe7652e7e550f01826489787a91aa61ccc,2012-07-05T15:06:21Z,2012-07-05T23:48:27Z,31326.0,24523.0,20.64757441541398,5895.669291338582,5898.950131233595
84983fdc01bcc587a949bd51ef614c5b2369c0369095562ab826b777c6e0c89cad83cc3ede9ce5415de487eafd902f9269e57be271e937eb30ac33dfcb82aa37,2020-08-28T15:23:26Z,2020-08-28T18:15:35Z,21422.0,18398.0,10.434394386781197,1174.540682414698,1125.3280839895012
d0d24405e91f38f30006914f9f08f314e07447c04be2aecb175a26a3ae2018e93468aa9298d2f8864794e3127cdd8235c9223e36de7d2135d9d7e6f6cdac44d0,2020-07-03T13:57:10Z,2020-07-03T18:09:02Z,15112.0,14763.0,9.940193022747156,1158.1364829396325,1171.259842519685
261dc0038f0d96161e4cfd0ab2bfe64a22a3666c511ce34a20d5c347d4c1bdb872976ada6ff73aaefa7f622ecc73b9d8d4b2ed7d3e0d5791304c14c62f65a561,2019-07-12T14:42:21Z,2019-07-12T18:09:08Z,12407.0,12235.0,7.763361966117871,2335.9580052493434,108.26771653543305
fab9face7f190fce367832964224d7b2e86d38c07c6915bb0048f9f7a0e26a871d7873bc69db440fae8e4e837d432bc2db55916b9dcfe94b54d2e5d397e5e86d,2016-07-24T13:05:25Z,2016-07-24T13:05:25Z,31052.0,17953.0,14.75892661854768,1453.4120734908136,1459.9737532808397
6c8c136be28f2574b271ce05da0ceb19d9cbbe575381396b0abea4ab2855336a09240cf20d587ff94246566605ff22acbd0c470799a826e6bd819defee1cfb29,2020-08-09T13:34:20Z,2020-08-09T20:40:42Z,25581.0,19158.0,11.742548516662689,1000.6561679790025,1174.540682414698
145233027d6bfd352c7d7cb8e6eb44b8a686bc5b51f3ec4fcc34a95f95779634cbc6187df99e76a8c57c60689ccea91afb9575aa2a07ae99a918e78074ab66dc,2020-07-31T14:29:09Z,2020-07-31T14:46:11Z,1022.0,748.0,0.3778620357114451,242.7821522309711,0.0
b091bef6ce1204315687bc6c636dfd04faa25317f8f85383f0a29953862ca39d2f67307e7b146665292d9cf66e9328f17d3fd00e9a05a8649404d44be242a97f,2019-08-18T18:42:09Z,2019-08-18T18:43:02Z,13170.0,9939.0,7.256323073252206,843.1758530183727,941.6010498687663
111a2ad048d2137d590d44053798a585f64cad279b4e222b0d24b0a9e23eb6b42549a21a7d2f2aba4e0c90627f2fe5268311639988a43e313b5023f6df50985e,2019-07-27T16:19:21Z,2019-07-27T18:34:57Z,12340.0,11259.0,7.5819712876799485,2372.0472440944877,55.77427821522309
18d2b8764ffe7438b1ffe5bee23e272e322232d260d4999f034112714084deab50f17d078369162476be1383ef12daa29c9b23c25b8b8238a756a44f9eba7262,2020-07-19T21:01:35Z,2020-07-19T21:02:31Z,15395.0,13248.0,10.983549819056709,971.1286089238844,1200.787401574803
3ad8c4b9b1b4e88ddf7f7cb059e82598213246d60e3d79d51d3725c74fa85e4276f8075cec097bb97a8621560df2ead82643c119cad670012e47713d8e4283b2,2018-08-23T16:44:32Z,2018-08-23T16:44:32Z,14761.0,13297.0,8.125043495983455,1072.8346456692911,1072.8346456692911
3cf48f3a52f734d1cefd73f7da2f63533319826e494ce8941ec19e3ffa7b66408e8793a64e43c0e858977d5e5e64d57b7b3638a5c9826f06c3941a2b03ca2c04,2020-09-09T17:41:24Z,2020-09-09T22:41:54Z,18030.0,16149.0,7.58647622882367,1020.3412073490813,1030.1837270341207
fe02d3a25ccbefa60d75170ac953cccb1dd2a718984ae1f379ce331572ca260b403fea2127c8be0fdcedbd157fe70e9a6050173cb5b9dd319be58c3c965c1a09,2020-08-07T13:40:23Z,2020-08-07T21:33:08Z,28365.0,22737.0,15.019914946711205,2352.3622047244094,2335.9580052493434
91acdacf4ab918408c300ad04d0c186b456d00e65edff80a7b18c098c0f94dd8f6fc4e0f955c02924fdcc03691f17bdad5de1979c21905a83dcd274f792c3f80,2020-10-12T16:43:46Z,2020-10-12T21:44:05Z,24565.0,22064.0,16.682890668495983,1584.6456692913384,1453.4120734908136
c14a8177abc832b1f99822fddc3dee6d6a700973ee2ac1de3136b443209dcccbe7c85d6ecd6ac9f84d8b4dedcee6c99e2c40b57ea2732f9fb9479cf6be2fe407,2020-08-22T16:49:47Z,2020-08-22T21:11:16Z,19102.0,17783.0,10.967313389803547,1525.5905511811022,1414.041994750656
50697ee89bfc6e1ce686fe3cbc3107953db03a41af73448ea6515a3a1e8e3bc1eb8575d49835893212cc634111f27089f7fc74d4199be386753ddb0a7480d524,2020-09-30T16:28:22Z,2020-09-30T21:17:44Z,17362.0,15915.0,9.882144525968345,1099.0813648293963,1158.1364829396325
a859e22d3c2dc2e08b267793d11942cece3edfd0a917027a499ef1962a041f0cc5a8c4c17b9fa10369b6a8a493bb5a0e41d892c133c517475f7b6957c73572fb,2020-08-17T13:19:46Z,2020-08-17T15:30:29Z,13628.0,13476.0,9.587819633341287,1128.6089238845143,1151.5748031496062
12fd9d0cfba4831609cd0ab2ce8850fcb9bb67febfcea6afb828b09165f0527ff7e5beda71005cd2af4491f6ef7edc5a554efcf91c878b5428ec6369aff0a80f,2020-06-23T16:08:54Z,2020-06-23T20:28:51Z,26757.0,19935.0,13.185067953153583,1482.9396325459315,1427.1653543307084
32e6b679f3cc590de13672b41b9543973495f3bbc6ac60862b69b63bd5f96f142bee89c932584c2a727feb3e0396db940a79cef5a9f2bc0a76a8407d8c49b2ca,2020-08-25T15:07:52Z,2020-08-25T17:46:31Z,17944.0,15224.0,9.87938563787481,1108.9238845144355,1145.0131233595798
b9514479792d4d95117fb836784a296c6060a460c7e0bfc7ed872ec3ca876ec716efad76430e34d9bfc6fd65ab712a37d3039923a152cc857c269c84b0f5ef22,2020-09-29T16:59:31Z,2020-09-29T19:13:46Z,18451.0,18205.0,11.747587837031734,1266.4041994750655,1305.774278215223
8c6e51ccaff461e389fb516ea899662653e89c726af26aa809b602634e733fd7db51777f4b7f7c8e02b04eeb7699a45a8b30a13e158ccee78bdcb2e85e914692,2020-07-16T15:22:14Z,2020-07-16T15:22:17Z,22345.0,21983.0,14.912467440149525,2299.868766404199,2342.51968503937
a4166506ab578284f1fc4d45623d45f81b7f4630f8d2ed559f407f5b0393e810047393b90b110bcd90e7714c4cff03c73d2c682d43c15ff15dc6d3f5ce5d8c96,2018-06-20T14:47:16Z,2018-06-20T16:27:11Z,5995.0,5790.0,2.856412302155412,780.8398950131233,72.1784776902887
c31cadcfa402da25275ca0720f9ace5a0a568410cebfd1cc49c5c80f0fbac287cc0066c53dde7caa690b240b27edc1a2596091f72f7ce11199dabbf02b0fdaf1,2019-07-06T13:21:10Z,2019-07-06T16:11:07Z,10197.0,8180.0,5.3136992464010175,1249.9999999999998,229.6587926509186
d4c8eb20361d271dd54ed39bc4fc583eedecad7778321f6a6ddf70bbe6bbcea22efe0c0a12806ba6d088878c5ce3491dc2953d90f93860fb47113ad0c4111bc2,2020-09-12T14:08:42Z,2020-09-12T19:24:21Z,18938.0,17600.0,12.24941963930645,1309.055118110236,1299.2125984251968
16b68e43bc3b497ed5eca6bd5d14f9bcf2fecbc789bb52be96afc5bc44f3515af8b5bfac70e9a675bf1c24f981e0912fc402878bfcf024bec281033815eb18fe,2020-09-02T20:24:57Z,2020-09-02T23:16:42Z,10304.0,9741.0,7.463121619740713,223.09711286089237,1148.293963254593
9257cb2bb086b94ec172dfb8544f2b1fd81ce063858dd138e12c8e33f45bd397ae60833fc4d3bea5a9421028e1ecb458556e24445e2b19360340eb079c6b0452,2018-05-17T17:04:25Z,2018-05-17T19:42:32Z,9487.0,3687.0,4.533729271057027,1076.1154855643044,1023.6220472440943
61b0621ee65e5e617bf60255c077c7af9b5689b0aadb4f3844ccfb5955442737159fc5bda51da4133bc274de4b3ff96c8f0a0a9e028ee2a62ff598e30bc56255,2020-09-24T18:16:47Z,2020-09-24T23:31:58Z,18910.0,16730.0,9.116080837906624,1040.02624671916,1049.8687664041993
1c33f669bc847aed23321bfafb9127af3aefdf49b20eb7878e90926ce98d12ae17b4fd77b02e1f2e2016a1c250146415da230bd7d9aaeef57b67719ddd0ecfc8,2020-09-04T14:58:33Z,2020-09-04T19:41:30Z,16977.0,14774.0,9.940522349479041,1151.5748031496062,1131.8897637795274
f75676323bfd81dfe16f5878870427cd4c9b348457f9935f86c3c3c03b3f3b1e10a06619553c6ba2db305a656f65eceae975a124be7cf66fdb6a4ad76b973c8e,2019-07-31T16:27:18Z,2019-07-31T20:31:32Z,24741.0,22696.0,15.32747504573292,2408.1364829396325,2388.4514435695537
3cb825088855847d98136a932b71bf5f19f3b2d4113f5adfa3d55c7046f696bddb7699c9c9063f28750245056db830c4119ce749740450bcfbcf1342d395de7e,2019-08-07T16:10:16Z,2019-08-07T18:58:16Z,10080.0,9681.0,6.4816782490256895,1036.7454068241468,1017.0603674540681
537d6965dea281e5cd015156fb2faef6cafb13413e02a27686318315735193b2fbea24676ce2bb73d512a66a80399735f68f373a9d0fee3ced606e7f27e034ff,2020-10-09T17:52:02Z,2020-10-09T23:03:59Z,18717.0,14864.0,8.10627808597789,925.1968503937007,1003.9370078740156
2dd58d9a1e0554eb693167002f0465c6c742124a27c024949ca5f55fad94d491fc119369bab3f82609471c38994b691c8cad6d22ac4bedd419dbdc0224d1a696,2020-09-27T13:41:39Z,2020-09-27T18:33:12Z,17493.0,17297.0,12.03502172313688,1325.4593175853017,1305.774278215223
151a6c4c4b77ae53ada733239587d3fd1b8c3e8a82bf551c16fb47cb182e813ec8ddc53adf8919c37211da92b8f1629461e95e910649c13398851d210b7a7ee9,2020-09-01T15:49:03Z,2020-09-01T18:54:35Z,21565.0,19335.0,11.527460878469737,1145.0131233595798,1469.816272965879
0fbb061661b6b60c36597ee674d157ad7967d99d6d9b8227ef541efa1bed5f54672e70f8621b5482010d57c551c2b148eec03b1056eb81ef7f8cc2f904e9817e,2020-10-03T15:30:44Z,2020-10-03T19:51:17Z,15632.0,12960.0,8.047384524377634,269.0288713910761,1745.4068241469815
2018c0b1dd753f68f4f745d44c069ee6e897e171752a1e35fd1e7254c90898c82f89e25aae8142955165df85ae70177dde9915a3ad24d1385df6f2ad16eec154,2019-06-09T16:49:00Z,2019-06-09T20:54:47Z,14747.0,14248.0,9.040099568519842,1217.1916010498687,1217.1916010498687
9d17612b44b8ad521635f5719cba7240a529909ccee5110bf2a57d31ed254f33f6888221c5cc652deb4ef7361dd6f3700334894a2f0acbcc8a43065994f7293c,2018-06-08T15:00:18Z,2018-06-08T17:02:19Z,18284.0,16258.0,10.509667293008826,1391.076115485564,1420.6036745406823
015d98ffc2baef122c90c3840c8f16c650ce20f3daadde714370c86a061ffc8a0efbdbf502f018a746e5679eaa64a0a04635ab06eb8211221804ab8d7548033c,2020-09-21T16:54:43Z,2020-09-21T19:52:26Z,10662.0,8661.0,4.642065338423606,646.3254593175852,810.3674540682414
cf4d89fcf891445907c557025877d89deae86f174ca76dcba94f3edaf22bccd888b23d67e4ed88c33315948a9ce7f2fafb65e4ac4eacbc625d75ae08abd888a9,2019-08-09T17:38:12Z,2019-08-09T19:23:36Z,12193.0,12193.0,9.904420683210052,1128.6089238845143,1072.8346456692911
ea9686fddab6bc9cd916142f9a5a72376086bc196d49b4d3f174b01715501db3cfaf364d10cb55e1cfc27fa3c2b8ca6281dbb4a7f0b32f643e1a73082f9492d8,2020-10-17T16:50:36Z,2020-10-17T23:02:19Z,22304.0,19503.0,13.144834168456216,1459.9737532808397,1459.9737532808397
759826a390fd7b7e5ba7f0606a4d8c8a79d047b2ff4bf9aeee6bb23ea07c210a0c1cafdfe8bdaed6616f4fbaf705942d49b0b21e3b889bd0e0c7656ffdcc0198,2020-10-07T12:53:01Z,2020-10-07T13:58:45Z,3944.0,3944.0,4.617987204724409,88.58267716535433,95.14435695538057
f26b6864445868dbe6d7e7954aa17c80fb05efa681d5b7d64b350bc204083d8f67f1c627826399b5bc3f3ce0651db29e26ade5ba72ea93338db98e5f691c011d,2014-06-13T17:20:02Z,2014-06-13T19:21:24Z,7281.0,4588.0,3.235566789946711,295.2755905511811,1079.3963254593175
25c1bfcca39b9c2b993eca1f497d99b6a58c1312f24122bdfe972a4bfb435f84a4d1a752019810bdcabb209a9ad188764d4e0f53f498b2102af69d53cb8d09fd,2020-09-07T21:05:05Z,2020-09-08T00:39:58Z,12893.0,12550.0,9.306686451125426,967.8477690288713,1171.259842519685
6cc8862b7024277005f035a64aafb571c2e010e245fe4af8da6508aa07856c6d75d3e3a5f4c9d059ad152cbd276ab6fd5a72aecf3af22e8cb4e359ec8520a321,2017-09-07T16:11:27Z,2017-09-07T16:11:33Z,16904.0,10960.0,8.555287123200507,1194.2257217847769,1177.821522309711
6c81b83ba38ebd1d12f1ad285c66c420f632bf2238cdc9c54832346ac5e63e28d297d66ed0dca5d9a92fa634dd5555a21861217f25e8d2904ee887bda3edf475,2020-08-05T13:51:58Z,2020-08-05T17:02:57Z,20124.0,18375.0,9.93483680307007,1069.553805774278,1131.8897637795274
fcd8cfd79cc3c88f0a6bf47b7b8ce1837635b1d1fceb90db7417f2c51dc683266c005dede8f621712452de875604d1214d5b8deec782ad9ab3fea943e92b4482,2020-07-24T16:09:54Z,2020-07-24T16:41:05Z,13957.0,13589.0,8.948198769187941,1030.1837270341207,1013.779527559055
13390bfff00a484c6fe2a1f02f2b0e25ec6dd69db592a9ea7016d774c158d08d27a30e23c08131751ad6d02fe3e6264024af17cb914aab879012cb2c086f2856,2020-09-28T18:27:38Z,2020-09-28T18:27:38Z,15519.0,13922.0,9.41757014038018,1076.1154855643044,1059.7112860892387
751e6112032e637836e64042e781abccbc00f14cd5433dabaa05d01f0787a7c7323115535937c675f32d1b01a233d0939d396567dddd957e5762c22766ced057,2020-07-17T14:25:13Z,2020-07-17T14:38:26Z,10551.0,9564.0,15.035790980672868,2007.8740157480313,1889.7637795275589
e9aedda2661500be5a46009212bee4b10a1bce3a0ed18a85badeaa37d2e38606ba4285d96b6e357abc2a6d039c692992f48e4f335b2d599aad2eb2d83cd83fcc,2019-08-17T16:07:00Z,2019-08-18T00:34:02Z,30422.0,24184.0,15.694835908295552,2385.1706036745404,2381.889763779527
0d80173c351e197128fcf371c8ebd5d5147f3932e4902f0d02dae13073c4c10a6294a6ac901bb4b014e1b198cc4148db425ee3d17132642268457401ee50db09,2020-06-27T19:10:49Z,2020-06-28T00:45:38Z,20089.0,19423.0,12.594081812216654,1627.2965879265091,1624.0157480314958
9debc72cad1e66bdfb069e348148398ea7714ccc4ad9eefe4c6bef7f6d44cc79d5cf108531ee3b047aae7448a5acc55681defdc1f09f6af43fe6dd7cc2f46b54,2019-08-10T17:38:27Z,2019-08-10T17:38:27Z,11066.0,9959.0,7.155120347172511,383.8582677165354,1095.800524934383
df83fe37138263f30cc927224bc636f81d4489a376a3c12fe09a32acff8a1c853bf9e10af414c68cfb3dfc5705c4d73b35a141ba50996ed4089ccf781f54dde2,2020-09-08T17:09:19Z,2020-09-08T21:06:16Z,14217.0,13855.0,9.57117931281317,1154.8556430446192,1151.5748031496062
4532c0094bcc64b3d714ddcb8c9973efad64c551249e075bd5cca7448b6a6061f4bbf7a050e98ace3cad9dc6dec65fa602e5805dc08ad012aa88b41a48cde609,2019-08-09T15:05:11Z,2019-08-09T23:10:07Z,29096.0,25276.0,15.312226596675414,2385.1706036745404,2378.6089238845143
c6d77705b9500aaa0b6625335f77b289859874014909562550dd3a795df818c3c4fccd1361cfc5d19f80064309780cf95df8bf42f16da99996c5adf466bfc388,2019-07-03T15:17:33Z,2019-07-03T17:36:17Z,15169.0,14925.0,9.512422452875208,1131.8897637795274,1043.3070866141732
1cc3263274be4857883a1cbaf05d56d1784caf081f4251a7b665e886ef8801417ea10b382ca0a3e674a9767666efb72e1a29e30afe54d0fd199a85a56aa8e350,2020-08-07T18:09:24Z,2020-08-07T20:05:00Z,17918.0,15614.0,9.738756909647657,1177.821522309711,1154.8556430446192
431fe1329426e57c5df790ea0cee76fd1d455a00337eac21d2c707fda058dde64675039337fa6ee7c17513a46e13ac2bdb7801690eb6c006db0760063da373b2,2020-09-05T20:34:48Z,2020-09-06T02:37:27Z,21759.0,17903.0,12.39483292571383,1368.1102362204722,1381.2335958005249
6560e44f8dace6de975c5ceab110ee8d79418b02e3a3aa10410db3b0e984eb10c5723f28e630e8fb8e155c8f21ac0128b51994d8611bf7538b3bed6cfd5f2a75,2020-07-03T12:33:08Z,2020-07-03T17:34:14Z,18066.0,17500.0,13.753007436570428,1446.8503937007872,1443.5695538057741
4441dedfd4ca03f0e6fd572a947919a27d4d2c9006ba7f19a7d2a10803548e529b1009307a008fe4fe3833febafc82480b2b3b1b1ffce1f5c9b3092df19c9fb1,2020-07-01T18:51:29Z,2020-07-02T00:34:27Z,20579.0,19358.0,12.07330440229062,1171.259842519685,1174.540682414698
d45a0477ea5acd49ab53e24a53d4e9a62a2e8d4fe5aca1e0bf1c988c63ee50640079467a75cd9afe36064ebea8e6da949afbb7f30acb166046eec949f71a811b,2019-08-27T15:26:32Z,2019-08-27T20:04:45Z,16693.0,14909.0,9.812588234709297,1164.6981627296586,1154.8556430446192
6a2047a143ac1b7b82d4a71e6a15459028f4dc248dec4bb4d5716eeb4a3aae00524973e133b09f8c6c8be27c7f889d9e141e1b7a61a8ac46f9849b208faa7dce,2019-07-10T14:16:49Z,2019-07-10T19:22:52Z,18363.0,16759.0,9.625853764018133,1069.553805774278,1062.9921259842517
09bc819d7e44ca2fedbeb98842fe82d5600d16a8b26ef9ec66446489ef63486605675d3891d4233decdf72905d4ef16524f0b72a56212a5b3f02b71b34e965fc,2019-07-16T17:22:26Z,2019-07-16T18:42:02Z,4776.0,4036.0,3.3438966436013673,377.2965879265091,603.6745406824147
6db01ad7aee370829b6a7f7b10419a62bc9bd0a310420fa5379a36659ed4c217e5929a8d050272b7e2b4e1f207f29bdd1124ce36e57907dd110a52c17abb83ad,2020-06-22T17:35:44Z,2020-06-22T18:32:03Z,20874.0,19219.0,10.358649238447466,1164.6981627296586,1184.3832020997374
7de7f64e1b628163d433cb085b622cb8c5232355d24786f41d05c30a8ff5c457fcd2ad97221b054c3190e5fd172265c94e2abe2ce99b385a160549c2e60a01b0,2020-09-10T14:16:59Z,2020-09-10T20:48:28Z,23489.0,21358.0,14.444767557464406,1318.8976377952754,1302.4934383202099
a21c1c92756df7d0a5ccb89498a5154341f712d03bc8dec7f959520fc121eefddbb2dd32263eb7cf02fbb9d67b8cd2f011b341b4dfdfbc256649b96f6f1792d8,2018-06-24T17:35:18Z,2018-06-24T21:43:20Z,14882.0,10668.0,6.075015658554045,964.5669291338581,990.8136482939632
c958aca339e681180c0c9918d3818a6840349b1b3a9045286823438afad5a09a37b756caa664db5ca6c4be230b3579f6cc87705fbb2e0763b278daf05e194d5c,2019-07-10T14:16:29Z,2019-07-10T19:23:29Z,18420.0,15738.0,9.431022826692118,1082.6771653543306,1066.272965879265
6f572b469b2a2c1a9f9dbd24b2e8e61e4568cf7e71a59482dc48ceb01aec06fadd636f8dbea706cc616cd7ecaed8ecaab93bbbb3213f86414b706013c9df1fac,2019-08-31T14:38:33Z,2019-08-31T17:07:25Z,8932.0,7953.0,2.831843285214348,603.6745406824147,600.3937007874015
9e04ed2301719962063e895706b951bfabf3fd8980f1323bea18dec6f8d57dc4fca34b80a4f733b88aea6929bde765656934b9eccc56c413b6eea5b806c0b101,2019-06-23T16:17:42Z,2019-06-23T19:09:19Z,20781.0,17503.0,14.6003216217291,1207.3490813648293,1249.9999999999998
a83571967810bd0b159c23b8a2d8ee3c301819cd46699ca026f1c29adaab6e6a64ebea95b46a0fbb0ba315bde8fa594ce3697d865ae8d1d048ad958eb6699d37,2020-07-25T13:25:53Z,2020-07-25T23:40:00Z,36847.0,31704.0,15.76915811659906,2401.574803149606,2372.0472440944877
9cfd9e902c878b371fad39c96f17845897879cdb6819e6b2163decefefec98468454853cce24bfa560f9fbdc9421a3462bf6522457ef9cece4eda4371c7c570a,2019-07-27T14:39:35Z,2019-07-27T18:31:06Z,13891.0,13614.0,10.038313747713353,1240.1574803149606,1227.034120734908
b75bc7ac302c0836b0e7da25a8fcdc80d8c41f8301b8722beb1f0359ea4c8755c304a18db25d8192135c7e00907b2683229e77e42080701a1c9ee53aa6aca814,2019-08-10T18:44:53Z,2019-08-10T23:47:11Z,18138.0,16998.0,13.145741370396882,1748.6876640419946,1758.530183727034
5dde218b61717884462a562fcaee61e776367819fa70e43d613bdd396f2c4b74b9743b83128cbf67fa16cfe03f0d271f499c48daa0b9f245974492822c5f1c12,2017-06-23T19:08:54Z,2017-06-23T19:25:44Z,1010.0,720.0,0.44569712876799483,36.08923884514435,0.0
1de89558cda1715385770822a7ee0a4ac43c632d4149c60d6fd51306969db7b9184a0068ac55f97dc671f7cf76e393d5ccfbe06f112a3951da1f3196b67b0dc1,2018-06-10T12:55:04Z,2018-06-10T12:55:04Z,16350.0,15774.0,9.722122802831464,1368.1102362204722,1354.9868766404197
58510e411fa85dbf4b4a5a571701a5d89ccb9a74a59399b16b44f115eacb10d3e6f26790ed8934148ee9c1dce9f243764b805082135f9c28172964d5a72cfff0,2019-07-15T19:11:23Z,2019-07-15T21:37:05Z,8742.0,8025.0,5.170765231050664,59.055118110236215,1095.800524934383
f88ff1c51c7547e2b18f2cb6accedb655a4f9cc8d18c967a16a468086e6c7f13dbc08c86722d03f8d69d7fd58390e00e3cba99a8833bfbd6537246ab1011b4fe,2020-08-26T20:05:57Z,2020-08-26T22:39:08Z,9191.0,8800.0,5.945702099737533,698.8188976377952,862.8608923884514
3874a26734b80a7174d0b846d472d7672f24ea48b3959cfe6ad2367d9d49343bb8893715f9dcd1ae3657965f4792430c0449b0971c77d7184157421ee5e3761b,2020-09-26T19:52:35Z,2020-09-26T20:11:48Z,15801.0,14710.0,9.819367394416606,951.4435695538057,1194.2257217847769
9ba14b892e9f51eafe2432eafb8449c9f495ee7a736035348ddec7e5818e11ea99254ad0d2e834c0d6c45fa0a491e9dca4f9d71fdd4e995cc45efb23f3a9cfd5,2020-07-04T13:41:01Z,2020-07-04T15:55:45Z,15239.0,14720.0,10.110013769585619,1177.821522309711,1171.259842519685
374af178078bbaeb9fb018db5eebe66d5499c20c5b9cf89f17d58aed6156c2ee204acca9311603bbd0a3a2cca755c53e62248d861a8a8ca72a97ac8419e5dfa5,2020-09-12T22:07:02Z,2020-09-12T23:38:39Z,5497.0,4753.0,2.8422263978366336,226.37795275590548,534.776902887139
f7337c31ae38663147cd952e22a139a6a952449a7ed780e628cfb2946ede3fb25117882b8ccedaaf27c3d374d1d6a586202f3a76cba96b4e0235f36f07a9d3b7,2020-08-29T20:05:54Z,2020-08-29T22:23:43Z,8269.0,6951.0,3.6301685655770295,538.0577427821522,731.6272965879265
3cadd1e869e9c3cadc46f9ebad7f52cf4a5d88f998cd29f4c10d90dcd329dac8d1a7aa5a0bba51ddf9cbc2810a60fc6c7f63b2de16ae681c6dcc90836b541dd7,2020-10-12T17:53:53Z,2020-10-12T22:17:33Z,15820.0,14855.0,10.04351462459238,1128.6089238845143,1128.6089238845143
2426aebf484374feeab4121ffc26981b872ab6ddc30e2445f40874e7c8a01f91c4fc4f923d2a167b799d3d2e13996db2a385239f0617bd9e25b2152676c5d156,2016-07-21T20:09:47Z,2016-07-21T21:34:08Z,5937.0,3541.0,2.4647620396882206,16.404199475065614,672.5721784776903
3450695abd82f6f8e5964000d00fe39c4be77072e902d03f51a19bf7b63c1ca1625e469829720718f77f2b8fa4cd7a0a4b16d1192d334fd127f1e5e0a2db2aed,2020-08-14T17:08:11Z,2020-08-14T17:39:16Z,5011.0,4900.0,3.3205765827567006,685.6955380577427,9.842519685039369
